Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,X_Cordinat,Y_Cordinat,Ulb_Name
Streetlight,254,Continuous,14.6069641789,25,PEP,359.803654299,404662.3788,1430414.7889,Tambaram
Streetlight,254,Continuous,14.8564879296,25,PEP,359.803654299,404673.6029,1430411.9128,Tambaram
Streetlight,254,Continuous,14.9905469639,25,PEP,359.803654299,404685.3387,1430410.3233,Tambaram
Streetlight,254,Continuous,15.1585956116,25,PEP,359.803654299,404694.8951,1430408.3717,Tambaram
Streetlight,254,Continuous,15.4593037213,25,PEP,359.803654299,404706.143,1430405.4859,Tambaram
Streetlight,254,Continuous,15.9686480761,25,PEP,359.803654299,404725.7112,1430402.6481,Tambaram
Streetlight,254,Continuous,18.3851096547,25,PEP,359.803654299,404900.9454,1430387.645,Tambaram
Streetlight,254,Continuous,17.9262498729,25,PEP,359.803654299,404919.701,1430354.765,Tambaram
Streetlight,254,Continuous,17.8666680798,25,PEP,359.803654299,404880.1964,1430365.5879,Tambaram
Streetlight,254,Continuous,17.8729661553,25,PEP,359.803654299,404886.6546,1430364.6662,Tambaram
Streetlight,254,Continuous,17.8089857064,25,PEP,359.803654299,404897.0959,1430360.7528,Tambaram
Streetlight,254,Continuous,17.4944818124,25,PEP,359.803654299,404886.7765,1430338.6615,Tambaram
Streetlight,254,Continuous,17.2172665237,25,PEP,359.803654299,404882.6736,1430320.5826,Tambaram
Streetlight,254,Continuous,17.252755679,25,PEP,359.803654299,404907.1169,1430311.8007,Tambaram
Streetlight,254,Continuous,17.2113683261,25,PEP,359.803654299,404930.976,1430306.1547,Tambaram
Streetlight,254,Continuous,17.3779174321,25,PEP,359.803654299,404946.2461,1430301.6063,Tambaram
Streetlight,254,Continuous,17.3093383884,25,PEP,359.803654299,404955.5719,1430297.7532,Tambaram
Streetlight,254,Continuous,17.6504341565,25,PEP,359.803654299,404970.8125,1430291.2429,Tambaram
Streetlight,254,Continuous,17.4147061902,25,PEP,359.803654299,404978.7145,1430288.0066,Tambaram
Streetlight,254,Continuous,17.9090551272,25,PEP,359.803654299,405007.8872,1430283.2625,Tambaram
Streetlight,254,Continuous,17.8596702183,25,PEP,359.803654299,404991.8671,1430252.1179,Tambaram
Streetlight,254,Continuous,17.8944595873,25,PEP,359.803654299,405003.0213,1430275.9151,Tambaram
Streetlight,254,Continuous,17.8618695462,25,PEP,359.803654299,405023.5569,1430276.2334,Tambaram
Streetlight,254,Continuous,17.823281338,25,PEP,359.803654299,404993.8584,1430256.2509,Tambaram
Streetlight,254,Continuous,17.8934598928,25,PEP,359.803654299,405009.3309,1430286.7755,Tambaram
Streetlight,254,Continuous,18.451189462,25,PEP,359.803654299,405044.6923,1430258.055,Tambaram
Streetlight,254,Continuous,18.2124624121,25,PEP,359.803654299,405067.6928,1430256.6716,Tambaram
Streetlight,254,Continuous,18.7898859633,25,PEP,359.803654299,405081.2899,1430242.221,Tambaram
Streetlight,254,Continuous,18.9476377575,25,PEP,359.803654299,405106.1402,1430241.248,Tambaram
Streetlight,254,Continuous,19.4249918878,25,PEP,359.803654299,405108.2295,1430230.6611,Tambaram
Streetlight,254,Continuous,19.7252001503,25,PEP,359.803654299,405145.4146,1430213.6056,Tambaram
Streetlight,254,Continuous,19.5008687014,25,PEP,359.803654299,405140.8064,1430225.9706,Tambaram
Streetlight,254,Continuous,20.1996551665,25,PEP,359.803654299,405177.8839,1430209.5071,Tambaram
Streetlight,254,Continuous,20.3224176528,25,PEP,359.803654299,405179.8684,1430196.8618,Tambaram
Streetlight,254,Continuous,21.6740046354,25,PEP,359.803654299,405227.513,1430187.2553,Tambaram
Streetlight,254,Continuous,21.2696282046,25,PEP,359.803654299,405216.3782,1430192.3972,Tambaram
Streetlight,254,Continuous,19.580944232,25,PEP,359.803654299,405123.3721,1430223.7857,Tambaram
Streetlight,254,Continuous,21.6716053685,25,PEP,359.803654299,405237.1336,1430168.3959,Tambaram
Streetlight,254,Continuous,21.7943678548,25,PEP,359.803654299,405224.3289,1430151.8688,Tambaram
Streetlight,254,Continuous,21.768275828,25,PEP,359.803654299,405208.6195,1430184.1244,Tambaram
Streetlight,254,Continuous,21.9239282638,25,PEP,359.803654299,405237.2909,1430183.1197,Tambaram
Streetlight,254,Continuous,21.915330891,25,PEP,359.803654299,405245.1948,1430179.2172,Tambaram
Streetlight,254,Continuous,21.9072333654,25,PEP,359.803654299,405250.3752,1430186.4936,Tambaram
Streetlight,254,Continuous,16.8659738716,25,PEP,359.803654299,404875.4649,1430300.4201,Tambaram
Streetlight,254,Continuous,17.3248336534,25,PEP,359.803654299,404923.2186,1430267.4726,Tambaram
Streetlight,254,Continuous,16.5820606297,25,PEP,359.803654299,404909.5516,1430271.7365,Tambaram
Streetlight,254,Continuous,16.6470407731,25,PEP,359.803654299,404887.3107,1430276.3589,Tambaram
Streetlight,254,Continuous,16.4640966771,25,PEP,359.803654299,404865.7743,1430262.9161,Tambaram
Streetlight,254,Continuous,16.6800306921,25,PEP,359.803654299,404870.8917,1430281.7922,Tambaram
Streetlight,254,Continuous,16.7979946447,25,PEP,359.803654299,404913.1052,1430228.7945,Tambaram
Streetlight,254,Continuous,16.4780924003,25,PEP,359.803654299,404891.4435,1430234.8339,Tambaram
Streetlight,254,Continuous,16.2441638841,25,PEP,359.803654299,404878.4949,1430237.7244,Tambaram
Streetlight,254,Continuous,16.3521308916,25,PEP,359.803654299,404860.7022,1430244.4706,Tambaram
Streetlight,254,Continuous,16.8209876185,25,PEP,359.803654299,404863.1396,1430219.6607,Tambaram
Streetlight,254,Continuous,17.9226509726,25,PEP,359.803654299,405042.053,1430093.411,Tambaram
Streetlight,254,Continuous,17.8896610537,25,PEP,359.803654299,405065.8657,1430086.9078,Tambaram
Streetlight,254,Continuous,17.841675717,25,PEP,359.803654299,405024.5364,1430101.5292,Tambaram
Streetlight,254,Continuous,17.6577319265,25,PEP,359.803654299,405010.8782,1430107.7407,Tambaram
Streetlight,254,Continuous,17.5797557544,25,PEP,359.803654299,404987.495,1430115.91,Tambaram
Streetlight,254,Continuous,17.8336781609,25,PEP,359.803654299,404873.6494,1430367.5216,Tambaram
Streetlight,254,Continuous,18.386509227,25,PEP,359.803654299,404906.3003,1430399.193,Tambaram
Streetlight,254,Continuous,17.3768177681,25,PEP,359.803654299,404980.7311,1430226.6536,Tambaram
Streetlight,254,Continuous,17.292843429,25,PEP,359.803654299,404977.4967,1430188.3169,Tambaram
Streetlight,254,Continuous,16.4091134788,25,PEP,359.803654299,404907.8106,1430140.2262,Tambaram
Streetlight,254,Continuous,17.1088996384,25,PEP,359.803654299,404934.0108,1430130.8052,Tambaram
Streetlight,254,Continuous,17.5687591148,25,PEP,359.803654299,404959.998,1430121.9757,Tambaram
Streetlight,254,Continuous,17.3168360973,25,PEP,359.803654299,404952.9143,1430101.9362,Tambaram
Streetlight,254,Continuous,16.8539775374,25,PEP,359.803654299,404942.2648,1430079.3709,Tambaram
Streetlight,254,Continuous,16.6690340524,25,PEP,359.803654299,404936.5558,1430067.6104,Tambaram
Streetlight,254,Continuous,17.9296488342,25,PEP,359.803654299,405062.3203,1429979.2055,Tambaram
Streetlight,254,Continuous,18.4944762345,25,PEP,359.803654299,405083.6003,1429954.659,Tambaram
Streetlight,254,Continuous,16.5620667394,25,PEP,359.803654299,404937.4008,1429853.5471,Tambaram
Streetlight,254,Continuous,19.5761456983,25,PEP,359.803654299,404875.8994,1430443.9001,Tambaram
Streetlight,254,Continuous,19.1662709477,25,PEP,359.803654299,404872.5515,1430428.3836,Tambaram
Streetlight,254,Continuous,18.4904774564,25,PEP,359.803654299,404869.6324,1430395.8229,Tambaram
Streetlight,254,Continuous,17.8916604427,25,PEP,359.803654299,404867.355,1430369.5052,Tambaram
Streetlight,254,Continuous,21.3296098754,25,PEP,359.803654299,405211.9839,1430138.022,Tambaram
Streetlight,254,Continuous,16.0302292581,25,PEP,359.803654299,404876.3667,1429745.3219,Tambaram
Streetlight,254,Continuous,17.0019323255,25,PEP,359.803654299,404979.8953,1429849.0781,Tambaram
Streetlight,254,Continuous,17.0529167457,25,PEP,359.803654299,405004.0569,1429873.6122,Tambaram
Streetlight,254,Continuous,17.6207432295,25,PEP,359.803654299,404861.0565,1430188.264,Tambaram
Streetlight,254,Continuous,17.1538858916,25,PEP,359.803654299,404900.0873,1430175.1501,Tambaram
Streetlight,254,Continuous,11.7815275748,25,PEP,359.803654299,404586.2831,1430751.075,Tambaram
Streetlight,254,Continuous,11.3356638217,25,PEP,359.803654299,404594.0824,1430769.9202,Tambaram
Streetlight,254,Continuous,12.1064282918,25,PEP,359.803654299,404608.1013,1430777.6017,Tambaram
Streetlight,254,Continuous,11.5675929489,25,PEP,359.803654299,404569.2543,1430735.7162,Tambaram
Streetlight,254,Continuous,11.6215764526,25,PEP,359.803654299,404565.3148,1430737.18,Tambaram
Streetlight,254,Continuous,11.8645022194,25,PEP,359.803654299,404588.6436,1430730.4113,Tambaram
Streetlight,254,Continuous,12.6612587469,25,PEP,359.803654299,404612.6949,1430724.4097,Tambaram
Streetlight,254,Continuous,12.6922492768,25,PEP,359.803654299,404614.2198,1430700.5686,Tambaram
Streetlight,254,Continuous,12.3183635287,25,PEP,359.803654299,404579.9585,1430680.2506,Tambaram
Streetlight,254,Continuous,13.2680733167,25,PEP,359.803654299,404588.0663,1430609.0106,Tambaram
Streetlight,254,Continuous,14.0038484788,25,PEP,359.803654299,404623.9753,1430611.7739,Tambaram
Streetlight,254,Continuous,15.4414091895,25,PEP,359.803654299,404652.1811,1430622.9008,Tambaram
Streetlight,254,Continuous,15.1964840337,25,PEP,359.803654299,404648.1962,1430597.0326,Tambaram
Streetlight,254,Continuous,14.9075723192,25,PEP,359.803654299,404645.9044,1430563.7309,Tambaram
Streetlight,254,Continuous,14.7596175312,25,PEP,359.803654299,404642.2743,1430532.5827,Tambaram
Streetlight,254,Continuous,13.4280244389,25,PEP,359.803654299,404562.212,1430617.1329,Tambaram
Streetlight,254,Continuous,13.0501399127,25,PEP,359.803654299,404556.5495,1430590.6753,Tambaram
Streetlight,254,Continuous,13.0691341085,25,PEP,359.803654299,404553.2644,1430564.6079,Tambaram
Streetlight,254,Continuous,13.7829159913,25,PEP,359.803654299,404612.3043,1430377.2359,Tambaram
Streetlight,254,Continuous,13.36404399,25,PEP,359.803654299,404534.6524,1430335.2911,Tambaram
Streetlight,254,Continuous,12.996156409,25,PEP,359.803654299,404555.6844,1430333.127,Tambaram
Streetlight,254,Continuous,15.8102964651,25,PEP,359.803654299,404882.3931,1430076.4052,Tambaram
Streetlight,254,Continuous,15.621354202,25,PEP,359.803654299,404875.5963,1430063.9132,Tambaram
Streetlight,254,Continuous,17.8556714402,25,PEP,359.803654299,405029.4953,1429947.2083,Tambaram
Streetlight,254,Continuous,16.9589454614,25,PEP,359.803654299,404994.7316,1429940.034,Tambaram
Streetlight,254,Continuous,16.8709723442,25,PEP,359.803654299,404982.7124,1429946.0568,Tambaram
Streetlight,254,Continuous,16.639043217,25,PEP,359.803654299,404961.2031,1429956.3905,Tambaram
Streetlight,254,Continuous,15.6063587843,25,PEP,359.803654299,404877.7661,1430068.9989,Tambaram
Streetlight,254,Continuous,14.634655717,25,PEP,359.803654299,404685.8033,1429943.1193,Tambaram
Streetlight,254,Continuous,14.6486514402,25,PEP,359.803654299,404711.8295,1429896.9667,Tambaram
Streetlight,254,Continuous,14.6906386097,25,PEP,359.803654299,404721.2374,1429914.3678,Tambaram
Streetlight,254,Continuous,14.6816413591,25,PEP,359.803654299,404733.6072,1429938.6458,Tambaram
Streetlight,254,Continuous,14.9595564339,25,PEP,359.803654299,404782.5632,1429980.9165,Tambaram
Streetlight,254,Continuous,14.8485903429,25,PEP,359.803654299,404743.6402,1429960.787,Tambaram
Streetlight,254,Continuous,15.5113878055,25,PEP,359.803654299,404831.7224,1429978.4049,Tambaram
Streetlight,254,Continuous,15.0495289402,25,PEP,359.803654299,404766.447,1429950.4512,Tambaram
Streetlight,254,Continuous,15.4973920823,25,PEP,359.803654299,404807.4484,1429930.7011,Tambaram
Streetlight,254,Continuous,15.6103575624,25,PEP,359.803654299,404831.6777,1429917.9754,Tambaram
Streetlight,254,Continuous,15.911265611,25,PEP,359.803654299,404851.5522,1429908.991,Tambaram
Streetlight,254,Continuous,15.8282909664,25,PEP,359.803654299,404879.6053,1429893.3327,Tambaram
Streetlight,254,Continuous,15.5653713092,25,PEP,359.803654299,404920.6605,1429880.9391,Tambaram
Streetlight,254,Continuous,15.5773676434,25,PEP,359.803654299,404912.757,1429885.4926,Tambaram
Streetlight,254,Continuous,16.713020611,25,PEP,359.803654299,404955.0424,1429871.0029,Tambaram
Streetlight,254,Continuous,13.2826688566,25,PEP,359.803654299,404583.7358,1430609.9478,Tambaram
Streetlight,254,Continuous,13.323056515,25,PEP,359.803654299,404582.1837,1430590.8544,Tambaram
Streetlight,254,Continuous,13.3324536434,25,PEP,359.803654299,404580.1619,1430572.9486,Tambaram
Streetlight,254,Continuous,13.7225344426,25,PEP,359.803654299,404607.7696,1430582.7849,Tambaram
Streetlight,254,Continuous,13.7523253392,25,PEP,359.803654299,404607.7708,1430557.5226,Tambaram
Streetlight,254,Continuous,14.1129151503,25,PEP,359.803654299,404628.6298,1430583.5587,Tambaram
Streetlight,254,Continuous,13.235583245,25,PEP,359.803654299,404550.1989,1430536.221,Tambaram
Streetlight,254,Continuous,13.421626394,25,PEP,359.803654299,404577.4402,1430530.75,Tambaram
Streetlight,254,Continuous,13.6328618448,25,PEP,359.803654299,404604.0646,1430526.1252,Tambaram
Streetlight,254,Continuous,14.0005494869,25,PEP,359.803654299,404618.4251,1430535.6187,Tambaram
Streetlight,254,Continuous,13.5964729645,25,PEP,359.803654299,404552.8535,1430513.847,Tambaram
Streetlight,254,Continuous,13.9837546191,25,PEP,359.803654299,404613.5497,1430490.1331,Tambaram
Streetlight,254,Continuous,13.4124292045,25,PEP,359.803654299,404554.7134,1430488.6841,Tambaram
Streetlight,254,Continuous,13.542989308,25,PEP,359.803654299,404583.4143,1430482.0367,Tambaram
Streetlight,254,Continuous,13.9492651584,25,PEP,359.803654299,404567.8023,1430452.4215,Tambaram
Streetlight,254,Continuous,13.9018796384,25,PEP,359.803654299,404587.7763,1430449.7833,Tambaram
Streetlight,254,Continuous,13.6062699707,25,PEP,359.803654299,404610.8623,1430452.2623,Tambaram
Streetlight,254,Continuous,13.253077899,25,PEP,359.803654299,404574.7329,1430427.2484,Tambaram
Streetlight,254,Continuous,13.6794476091,25,PEP,359.803654299,404608.0288,1430424.3397,Tambaram
Streetlight,254,Continuous,13.5537860087,25,PEP,359.803654299,404614.1546,1430391.0019,Tambaram
Streetlight,254,Continuous,15.3357414794,25,PEP,359.803654299,404693.1097,1430355.4413,Tambaram
Streetlight,254,Continuous,15.3611337201,25,PEP,359.803654299,404684.1283,1430358.5255,Tambaram
Streetlight,254,Continuous,14.1820940106,25,PEP,359.803654299,404641.7023,1430365.1234,Tambaram
Streetlight,254,Continuous,13.0624361552,25,PEP,359.803654299,404588.1256,1430403.255,Tambaram
Streetlight,254,Continuous,12.836705134,25,PEP,359.803654299,404555.6506,1430398.6413,Tambaram
Streetlight,254,Continuous,14.65414976,25,PEP,359.803654299,404717.4238,1429907.2647,Tambaram
Streetlight,254,Continuous,14.657248813,25,PEP,359.803654299,404729.9806,1429929.1644,Tambaram
Streetlight,254,Continuous,14.8318954445,25,PEP,359.803654299,404747.3832,1429967.8886,Tambaram
Streetlight,254,Continuous,17.2548550374,25,PEP,359.803654299,404225.0858,1429643.324,Tambaram
Streetlight,254,Continuous,18.3585177806,25,PEP,359.803654299,404141.9052,1429132.0644,Tambaram
Streetlight,254,Continuous,18.8713610661,25,PEP,359.803654299,404126.8386,1429109.7306,Tambaram
Streetlight,254,Continuous,18.5834490462,25,PEP,359.803654299,404081.236,1429064.242,Tambaram
Streetlight,254,Continuous,17.4637911908,25,PEP,359.803654299,404293.0364,1429559.2427,Tambaram
Streetlight,254,Continuous,17.9166528055,25,PEP,359.803654299,404287.1851,1429532.8593,Tambaram
Streetlight,254,Continuous,18.2745434414,25,PEP,359.803654299,404284.0537,1429503.1829,Tambaram
Streetlight,254,Continuous,18.6704224689,25,PEP,359.803654299,404278.1022,1429456.126,Tambaram
Streetlight,254,Continuous,18.7084108604,25,PEP,359.803654299,404277.8024,1429440.8901,Tambaram
Streetlight,254,Continuous,18.8903552619,25,PEP,359.803654299,404274.0279,1429414.2828,Tambaram
Streetlight,254,Continuous,19.1322813342,25,PEP,359.803654299,404272.8062,1429390.0565,Tambaram
Streetlight,254,Continuous,17.839676328,25,PEP,359.803654299,404404.7974,1429366.397,Tambaram
Streetlight,254,Continuous,18.608441409,25,PEP,359.803654299,404279.5291,1429373.3079,Tambaram
Streetlight,254,Continuous,18.7284047507,25,PEP,359.803654299,404295.5392,1429364.3835,Tambaram
Streetlight,254,Continuous,19.0003216584,25,PEP,359.803654299,404261.3506,1429337.5418,Tambaram
Streetlight,254,Continuous,19.1322813342,25,PEP,359.803654299,404245.7167,1429273.4046,Tambaram
Streetlight,254,Continuous,18.8513671759,25,PEP,359.803654299,404234.7184,1429229.8703,Tambaram
Streetlight,254,Continuous,18.822376035,25,PEP,359.803654299,404231.3059,1429212.876,Tambaram
Streetlight,254,Continuous,18.6344334664,25,PEP,359.803654299,404227.3988,1429199.1306,Tambaram
Streetlight,254,Continuous,18.4804805113,25,PEP,359.803654299,404231.5815,1429181.1917,Tambaram
Streetlight,254,Continuous,17.985631727,25,PEP,359.803654299,404219.8793,1429168.1487,Tambaram
Streetlight,254,Continuous,18.4504896759,25,PEP,359.803654299,404208.9424,1429128.0317,Tambaram
Streetlight,254,Continuous,16.4181107295,25,PEP,359.803654299,404305.0749,1429649.4738,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,405378.4288,1430308.9508,Tambaram
Landmark,7,Continuous,-10.9925131424,25,Landmark_Info,359.803654299,404538.911,1430493.5337,Tambaram
Landmark,7,Continuous,-10.9925131424,25,Landmark_Info,359.803654299,404689.6376,1430321.4432,Tambaram
Landmark,7,Continuous,-10.9925131424,25,Landmark_Info,359.803654299,404863.9832,1430371.3213,Tambaram
Landmark,7,Continuous,-10.9925131424,25,Landmark_Info,359.803654299,404965.4121,1430188.0455,Tambaram
Landmark,7,Continuous,-10.9925131424,25,Landmark_Info,359.803654299,404912.7163,1430150.3236,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,405004.7984,1430275.7212,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,405234.4014,1430170.9572,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404299.2763,1429617.413,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404319.4808,1429370.5576,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404279.6552,1429364.9394,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404271.2613,1429350.821,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404496.7512,1429521.3021,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404381.565,1429538.6913,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404351.0098,1429543.3491,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404499.4228,1429458.6576,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404403.8255,1429472.8134,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404292.9705,1429496.1009,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404414.2798,1429402.839,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404362.8335,1429410.6034,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404405.8894,1429413.2352,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404358.872,1429421.0667,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404300.4729,1429427.7844,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404285.4437,1429436.4469,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404287.2268,1429468.921,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404282.2218,1429411.666,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404267.7843,1429326.8478,Tambaram
Streetlight,7,Continuous,-10.9925131424,25,StrLight_Info,359.803654299,404255.3736,1429289.2201,Tambaram
